order_id,products
1025587,32655 29599 37158 25653 1463 47672 5063 19677 16097 13176 40826
2511070,None
2745654,2825 21903 21137 48559 30776 28985 46802 5973 16349 47209 35951 30450 13176
386360,12341 37687 30827 8953
1566009,39560 32689
3269946,47626 47209 23288 27966
2745659,5640 16911 27663 47167 14491 30962 24852 3896 43875 46990 33198 432 32201
1347222,11777 47626 49683 49381 4367 24852 7969 9076 25466 16797
2401845,1940 32553 14890 32566 449
1041729,13914
881405,None
3138884,14084 29794
2876741,27023 21137 24852 5785 46616 39228 4932 35552
1828167,2675 19895
3007820,24838 41148
1593570,48642 44293 20113 20754 7952 39448 48287 8230 47144 27695 38834 3894 24499 311 41149 9407 26431 15683 37335 29660 28132 43621 38374 41319 6377 48109 45681 14199 47993
2203855,8192 26634 27156 2081 4143 19508 48210 30290 8277 14947 47209 12395 35951 4792 46802 19678 36070 45437 24489 26032 48628
1230567,13409 13603 34565 24521 28202 21709 35221 30233 23644
3269968,16518 34969 20042 26698 29006 3678 20479
3188280,1546 22124 33911 4781 8381 42710 22255 11576 39409 8694
910676,12341 27845
1172821,10246 30827 4620 9387 21903 9839 7252 42265 9434
2380004,47209 23233 5876 26369 27966 8518 13176 27521 22935 28156
3275663,39210
1172828,23909
1041757,46720 47626
2352479,24838 24852 39928 40174
2352481,21137 24852 35503 47026 32578 19660 18523 11123
124259,12686 21903 21137 2452 46106 11941 5031 17706 38837 45123 26187 23634 5973 43352 48109 3957 36735
2876773,30742 12315 21616 6873 14074 24830 28985 34126 10080 21449 31717
2745702,24135 38928 10326
2483559,8193 49235 26209 20114 47766 27307 12980 28427 42813 4605
2483560,13870 47209 45763 38159 39275
3319356,38672 32562 48210 19711
2745707,196
386412,21543 32655 30489 35547
3269997,27845 5769
3007854,46107 18465 34 18523 21137 15011 36011 27845 24852 42265 10528 33125 20842 10603 2452 3480 432 43961 5077 17878
173629,5450 40659 13176
2090352,18439 14901 47766 23341 36780
3138929,15200 30720 5068 21903 38768 9076 33147 31805
3401077,24852 8087 30489 37658 10442 19019 7413 40310
1435000,14467
2876793,32005 39308 33273 49520 9593
1981266,34755
151786,26497 40712 47626 28427 11422 25640 29487 48068 34127 79 10193 16610 48871 48116 33909 13176
2614654,13877 9781 7753 27086
3270016,13249 19057
1697154,38944 21903
318384,12545 24852 11555 27966 43221 6631 9076
846491,27845 21288 8571
124293,5250 26629 3599 24107 12075 12858 34499 17998 43352 30169 5212
910726,21572 12427 9076 43352 45051
517512,25146 1117
3013527,47766
1148689,None
1566095,17807 23836 27966 41687 17758 40063
530713,47626 30219 27156 34335 28204 26723 39527 39024 24184 14467 4274 29370 7371 23801 28928 41220 48395 24852 42265 27454 25936 42342 3962 27521 24964 32655 46485 22935 16797 13740 28601 42944 9154 6101 45535 29686
3007891,21386 18465 27845 47209 13176
3138964,36107 36258 16350 35045
1303957,16387 46616 48679 13874 40501 46667 47209 19057 6287 21137 13984 36036 37067 22220 46802 11481 17131 5876 43789 27966 1862 44359 8518 38739 1392 3957 4472 18811 11140 24964 32655 1939 34197 21405 12703 7079 25513 34232 45007 34270 41950 8174 39928
2483606,196 35495 1398 16696
178720,30162
3401112,22935 8277 24184
1636470,47141 3664 31888 196 31981 24852 17704 16696 41290 32645 22943
1828254,27521 46979 24964 1158 33929 5393 46226 35221 39322 21914 30494 6046 11422 1695 10017 5161 12719 49075 6197 37687 28985 16830 34943 21303 45002 4813 27086 2130 5463 7388 16349 3835 40545 26209 22115 5479 47209 31477 33015 29307 3583
1566113,24852 13866 35537 23909 23409
386466,47626 25691
2876835,31506
1159549,None
2352552,30214 41276
3270057,31651 18023 37710
3138986,None
1828267,26369 24841 27247 25072 21137 42803 47766 311
1566124,16283 16797 12341 17207 8803 33768 30827 38768 33147
1828270,47663 4210 44152 41680 3800 8939 1263 22309 18218 14146 42888
2221489,24852 38293 43961 23375 20082
255410,20995 18564 45066 22935 20158
1566131,11857 27217 19604 11492 43772 48527 16797 30162
1959348,None
279105,40332
2221495,8193 17794 24964 1158 21903 49683 24852 47766 8518 35921 26209
779707,21137 24852 38689 26790 13113 17600 41165 8277 7781
3401148,43662 1463 27608 19048 25718
1828286,36646 26620
1566143,None
2745794,15424 5194 39023 12919 30353 41682 31964 9124 8638 40386
386499,37646 24852 5785 28985 46654 19660
1172932,24852 49191 48679 22825 49235 11481
414443,None
255430,49553 5785
1172935,47626 26209 42612 15995 29307 42110 47766 4781 28849 46802 33000 30461 27392 7952 24852 16154 38689 25890 35628 31040 37220 39275 7559 46584 16797 24489 13249 42450 31717 6631 38890 48109 24561 13304
2795084,28441 14493 16797 459 3919 31981 40310
255434,38656 24964 24838 47626 37646 21903 43662 49683 24852 44949 43158 47766 22035 2979 22825 33352 6361 8424 29675 4605
3139019,35221 44632
222367,None
2745805,38400 40723 16797 4781 36397 30391 30406 6218 45007 43352 42736 9076
1889614,27156
2221525,21376 8193 46979 10761 47626 44683 7948 37646 45200 47766 31766 18465 26914 15011 40612 11182 48953 46906 27966 41665 15937 31683 42828 45007 49235 24024 26209 46049 9839 43122 117 4600 15613
3270103,34358 26209 36011 4957 33682
1217478,26369 21903 16797 28204 42446 34005 42347 33911 13176
1172953,27522 24964 4357 7050 24852 36766 21150 9779 6975 32843 34635 26706 32099 19174 5241
2483675,1569 4137 18987 1069 48746 6281 44177 22695 26826 25833 12536 24852 41787 49520 3992 16797 6046 33184 12782 31215
1304030,8195 39303 28427 1447 33065 8501 31299 27086 48988 19821 48370 13176
3139040,25869 40287 10232
386529,26497 31764 28464 27450 28916
1248030,8424 24852 46906
1557911,37158 8859
2513741,24964
3139047,3849 21903 24852 47766 4428 35921
1041897,44560 30233 15906 28204 47209 46226 36011 5876 18224 28476 27966 10070 19816 9076 13176 24489 42445 5077
516036,None
124397,42342 15591 40691 25598
3401201,39760 3298 117
2483698,47626 31915 35503 27845 32486 36216 10132 38313
3139059,38511 17008 21137 26343 743 43314 16696
1041908,8193 39301 3594 24852 22935 32684 12341 18362 40261 25584 42495
207217,None
1828342,37265 24852 22422 16797 45124 46175
2919642,47766 20919
910843,47766 19660 40706 24852 37687 21841 33120 44910 21903 30635 8138 45007
779772,12015 24852
691291,22025 7781 36500 22274 46350 38248 24062
1418837,1382 28572
1528064,30223 39961 33791 37917 19511 40009 5716 26712 10892 148 5782 169 43703 12496 46817 36596 4344 43772 23296 33548 8982 293 21288 37164 7477 30018 3919 23909 30071 46979 14726 4562 15865
2358187,11520 48523 21903 48162 2979 47144 23088
3139076,None
1566213,36746 24852 2966 36766 2086 18610 24759 5699 31683 49478 47439 8021 28535
1304071,24852 21616
2614792,9955
2745865,25093 10761 45066 47626 27156 9238 15386 47144 10314 19019 79 44632 48230 651 14477 21137 47766 47258 28842 11447 19678 2295 11520 24852 42265 48953 44359 20345 37766 21903 21938 15290 31188 5077 27104 6631
2991703,18594 17316 14814 6631
2745868,12341 38490 42972
1479351,16083 6948 13176
1178541,29270 47209 20084 30461 24838 24852 24363 30117 13292
2221585,22713 29370 15700 33120
910870,35652 35184 21137 22802 4920 25146 16283 9213 32478
3270167,41007 45104 8277 26209 8309 43662 21137 34969 30489 28465 5450 8528 39275 13176 21903 24489 24024 31717 1516
479492,13176 39877
2090522,15399 47156 24125 8277 38490 4232 2190 4781 19125 36036 27900 24838 12075 27471 35168 19816 13176 30117 38827
1435166,1891 8571
124449,14218 21903 14992 21137 24852 47766 16797 36127 28204 3896 4920 28986 5451 6987 22888 26604
2090530,48523
386595,24852 10032 49235 44632 34024 26348 39408 39921
21602,None
1041958,31651 37687 13176
910889,39040 27156 38293 47766 22935 22825 19660 27086 45007 19057 13176
3297543,136 47209 29194 39275 3957
2876972,28299 25237 42007 3389 6846
517677,24852 11937 21051 7521
1304110,39275
270380,44560 5134 38944 25138 17461 25197 29311 21137 40604 31433 27888 5876 11520 24838 781 44310 283 27966 4927 23383 1896 40310 13176 17794 24964 7570 22935 33198 44479 18370 33731 45535 27104 10749
3401264,23198 4137 11461 24658 12894 34024
1986824,49683 24852 33433 34339 21050 42731 42490 44925 29695
1173043,33787 30257 49215 23634 6740 37464 47209 25197 11891 40571 16072 211 28373 27966 432 27573 27078 33754
255540,5646 21903 27845 13646
2555600,None
1566263,35561 23288 14715
2090553,47209 22935
1828410,18465 8277 48726 43122 5876 46853 4451 49520 24964 22935 47029 26620
1435195,40706 29487 39275
3401276,47141 1160 46088
1435199,18176 24195 17795 27156 40469 24221 41503 9124 33957 45866 21162 22447 1199 48442 49215 18883 1749 47209 39275 7916 42093 117 47223
2387173,25890 13575 4724 17207
3008069,34128 17533
910918,23047 14159 11193
1435207,21445 17191 21709 34358 44632
282892,46979 13829 10895 2450 24852 38293 39190 22935 36256 45860 21543 28204 432 16823 41658 19660 30035 19057
2745930,11777 43394 47626 21137 49683 24852 47766 48407 29479 48679 39928 28985 34745 19003 18234 3390 49610 29387 48476 7781 45045 4472
2227127,4138 39984 21616 5750 5785 13984 19660 31477 43772 5383 22829 5450 34126 44375 38772 24964 45007 27104
1697356,47626 49683 27156 28204 24622 28745 42585 47209 28842 2295 11520 21267 24852 35108 46906 41787 21903 5025 18362 39877 45007 4605
1304141,10753 47209 18027 4472
910927,43631 1160 43154 34487 46817 43772 24852 9076 42450 37886
1042000,40449 24834 47626 47766 22950 48679 39877 20178 19678 47977 44910 9076 13176 23288 890 45948
3079097,22035 36968 21137 47766 26282 27845 37646 13176 30639
2867271,None
1593615,17924 42265 16797 23719 6184 12341 3798 5985 30827 39275 46061 13176 8571
1246455,40706 27845
910942,43961 48123
2352735,47888 29854 11182 15663 5818 8138 10831 43875
2483812,None
124517,5120 38647 44815 34448 43295 33195 14126 30776 18370 6343 29898 33106 49621 9047 10467 24561 41844 34166 13176 42110
2483814,30233 47766 37646 24852 43295 27966 11140 13702 21903
1269857,17461 34358 48220 47209 15984 25199 20084 17568 29370 30489 25931 49026 17794 34243 27104 5616
2221673,4947 5206 13176
2352746,34358
2877036,11520 2453 8859 4773 21847 33000 30839
2483821,907 17976
2382810,48769 15780 6576
2877041,47626 46676
1828467,38656 16262 21903 40354 29095 9387 24749 48299 432 9009 14901 19511 38456 36411 4920 15424 2245 21573 17224 5322 37067 13517 27344 4306 1368 44129 28261 36076 15214 33647 7156 10105 3836 43645 28031
1042037,6286 14999 47144 28990 31553 44359 48205
763497,8277 21137 14592 38159 42265 24385 41290 3952 16249 17284 21468 23543
1697400,11520 768 35135 45007
2877050,None
1985639,19503 47209 25718 21137 47792 42719 5876 40709 36724 13176 32655 19893
3008124,4481 38278
1566333,11520 16896 7205 35815 4472 32281 43740
255615,21137 25653 33081 13176
1173121,12427
2483842,21137 27845 47209 10749
2745990,4920
3144641,24852 2838 8859 17200 4799 12872 8929 14947 29798 15351
1697416,20842
386697,35968 40852 24852 38164 17468 33468 23543
798490,12341
2445591,11777 39180 44560 21137 47766 34335 26790 17835 12075 32689 24372 17600 24385 6348 40268 8277 31717 19816 11628 41844 13176
785346,24852 17316 35898 23761 4562 30183
1959567,42114 14992 18725 22438 34986 1069 7103 21447 20682 16464 23763 1123 34534 8424 17518 1006 8699 12159
3270289,21903 2124 44393 25466
1959573,48004 23179 27162 49054 14372 6698 31406 22451 22455 16953 33470 8898 10957 11215 40285 21472 29409 39397 3696 5618
2352790,11520 27521 35461 42768 21137 40723 42265 1828 48810 11182 47672 329 9550 44116 26209 31717 15973 25705 36724 4086 13176
2707737,33452 26324 24703
648857,5985 30827 5068 31651
1959578,41665 43772 16168 41771 13176 17825 21927 12714 432 7606
1112736,None
1304220,6184 26348 11759 13176
1482138,None
3008159,26505 5385 26250 31766 2745 5194 27730 13176 47611
1566369,25138
2352802,45066 34329 28204 16995 5746 38003 27845 40198 24852 4920 5514 31683
2090660,24852 1514 22395
3057265,2179 21903 30482 44068 12456 32566 30391 38456 14651 18370 6341 44359 30536 35914 31315 8277 23765 11352 31334 47209 9839 19057 21109 13176
709623,None
676124,7808 7067 39984 33209 46906 22594 34628 5450 46667 21230 12916
648875,40706 45063 35210 46475 48523 4365 653 32784 35601 7960 2971 34716 15902 11678 28204 29996 33198 13870 45364 44085 20919 24248 31040 12738 4932 20039 33351 24269 21073 21463 24925 49508 42342 47977 4846 31345 37496
42610,16902 432 340 15613 7916 13176
3270320,27671 30233 18531 35595 27966 33198 1463 5063
1828529,27710 4605
1697458,49683 48210 48270 2732 6348 29409 47977 1398 16797 28597 31683 27086 36316
2877109,30233 44632 14947 36011 11961 6348 40706 24838 24852 28465 5450 30563 20345 13263 17878
458059,24852 17573 10215 27377 33138 35956
517819,33198 19660
2478832,26369 21903 21137 5818 16617 43772
641369,14947
1877621,30776 19660 25852
386752,None
2483905,31755 46939 13303 47031
2090690,47167 20082 1202 48835 3849 21775 38704 42803 13621 6971 27966 19272 1890 5479 37739 13176 31652 5077
779971,40706 43789 27156 33198 36036 21841 210 32467 28764 45405 31717 16882 3957
3008198,19478 23579 18465 27683 48679 16970 21077 32864 24184 5250 48785 30391 41149 42183 37067 40706 37646 8518 21903 43961 21985
1697479,6669 14366 37553 3429 20339
2352840,22053 6448
1090915,29127 19660 35951
1828558,22802 16797 21288 43352 8048 13176 8571 23423
3401423,26209 20114 4799 40174 43789 24852 38689 25890 20842 43889 16797 31717
2746064,26128 7715 27690 38988 9808 8277 42585 29277 26209 8809 13988 39099 27845 29898 1244 24810 5876 43768 37646 28985 41277 44359 39275 36724 13176 21903 22935 34243 4562 31717 23531 8174
386769,47626 40001 49235 35951 47766 46260 24759 31459 33000 11520 37646 43789 24852 44359 11109 21903 8138 45007 10749
3139284,14814
588750,27531 6541 43406 47766 22425 43295 40997 37158 45999 25272 39097 10172 27966 37067 14567 14703 19057 2164
2086026,18918 5450 24852
1173209,35914 28572
1435354,26370
1697499,42244 45453 24852 2966 33198 8518 43726 5212 33120 31459
1959644,14233 39322
423144,47626 40332 24852 35989 11182 12099
300234,23554 22035 30233 6187 13870 35887 32864 20580 47209 43122 22149 25225 21137 36011 23233 27845 22752 36606 46847 38164 30489 27966 13176 27521 32170 1463
3270367,47000 4639 2719 6236 9597
911073,40706 36695 5876
3401443,31651 39657
1566436,24852
2164745,27690 13740 3765 44098 44116
2291042,47144 19012 9314 40553 8908 47357 31505 24852 40214 26910 28993 48966 1868 22878 22882 43993
1287804,17948 28234 46667 45741 30391 36036 34658 22935
3270378,47107 49235 44632 26209 41596 21137 27845 26314 3318 23288 21267 3896 5460 13176 18811 46979 5535 36772 1447 34243 42445 48086
124651,31371 2452 34969 22825 28204
648940,29447 17419 21137 2210 28204 47209 13176
3079122,None
2352878,44479 34270 1891 39275 20084 13176
3139312,6740 13176
756760,35628 27845 19173
1959667,26209 35939 47209 21137 21267 12614 39275 13176 38777 21903 38293 12732 1999 4562 24024 38383
3008244,5785 46906 42701 41950 14567
2926206,27325 45054
517879,1408 10374 40338 24852 16797 48031 12333 5819 2536 1001
2877176,26252 34335 27966 40171 44910
2615033,8707 35850 31247 18489 15424 19619 13068 47890 23322 7477 47931 5450 27979 3411 25438 30562 46979 47031 21963 26571 39910 48614 41452
173695,47626 28307
1566464,11943 27086 32365
1697538,13176
2090758,32650 36107 28199 10673 41290 27985 28632 23909 10343
985221,41601 19111 432 12606 37067 46686
911112,11777 31623 24852 39721 4920 41408 47209 26604
2347899,39448 43040 23099 48210 47209 19562 16490 35951 26856 26981 44910 3957 12791
3008270,9741 3880 1582 36086 46842
492272,15424
2090772,7559 47626 21903 44560 21137 32402 24852 25640 22825 2228 9438 26209 25197 19057 39928 16254
1042197,33198 43631
1304344,13176 8571
2615065,10441 8843 31651
1435420,15424 31808 34678
2483999,4210
517921,7681 31288 30776 38988 44632 17553 47766 19613 23288 42244 24390 34128 43352 13176 27521 35221 2462 48559 39877 11737 4576 31717 33768
255778,37849 18418
2182048,27521 30489 21405 42944 9426 42342 13176
3008292,4658
1173287,34358 26209 4210 20114 34969 27801 11461 2245 20171 23339 31717 30702
3139369,11520 40706 21903 21137 47766 48679 39475 49235 31350 13176
124715,32644 24852 39581 28199 14668 10957 38228 36316 31964 17122 47977 41714 13944
649006,6155 28204 1582 8242 45135 22617 27757 39041 2745 3782 33504 26360 11009 20738 28931 14097 24852 14111 10032 4920 38714 3407 21333 1391 9076 1940 9634 12715 42471
649007,28289 48775 47626 44683 45066 42768 32429 24622 25272 28985 8518 30795 8277 9689 47209 47734 46969
1304369,22035 47209 21137 30489 13176 21903 39877 31720
2221876,2568 21903 17044 47766 34497 47601 16759 21497
1304374,21903 5785
2008713,21903 20114 24852 7452 2985 432 26165 31553 24933
1662829,6184 32455 33000 13575 42447 10227 12341 18067 13176
3139388,43234 30630 20583 27671
1304384,37646 36259 46245 21293 48946 10312 17616 38747 18792
3008322,196 46149 41400
1549963,19734 2717 5547 4313
1178593,27845 27966 9076 15290 27086 17898 48628
517961,24852 32289 47144 46654 42450
1173322,21137 26604
2352972,46979 24838 21903 24852 22935 7963 28204 25005 4920 27966 35914 29270 4957 5479 5876 31096 23165 29311
2352973,4367 8480 42828 11741 26209 6631
2615118,47626 35221 47766 28204 14897 21709 49520
1959759,34844 6184 47734 39560 651 21137 34969 28842 26286 34995 2255 5876 24323 20869 45491 24535 44514 46584 7676
2642232,None
1435474,26209 46979
3270483,37766 19734
1706317,36865 45066 18465 25138 23139 47209 27247 9839 21137 27845 26324 36082 5876 23801 30489 16185 27966 22849 8516 25931 39275 13176 27521 24964 44422 3481 39877 27104 44008 8174 4605
3401559,24964 30233 45123 8518 48220 47209
2615128,47626 21616 7388 24852 29487 17794 21903
1047524,8274 26720 7419 8475 34080 2408 45941 29633 45548
1959771,11266 16387 2447 21903 21137 14947 35951 9076
2221916,24210 24852 13083 16570 43460 14951 35956
780125,17122 196 6184 43154 13176
2484063,27845 19057 7156 13176
1418896,35522 18564 29447 38827 28465 20339 24852 13176 30489 28476 24799
217403,20738 40725 29622 11576 46021 31948 44624 21462 44632 7521
2746213,2962
2615143,39428 24852 23322 32429 39991 41787 16853 26604 9076
780136,8736 44632 43643 16525 4809 11520 24852 5491
979566,18963 24852 27156 42145 43304 3756 12341 30776 28985 17878 5612 38508 31343 18288 13176 36735
1440743,None
2484077,24964 49683 22935 26209 47209 5876
1697646,45200 21777 38164 30233 42445 39276
1304432,15269 14147 4210
518001,38028 3858 19348 23322 6046 27104 12013 13176
2615154,33768 39275
255859,20876 11543 10912 26915 16167 30639 34993 11512 35522 45123 12745 40910 2391 46681 4314 49247 23804
654313,1559 34466 12508 24852 48527
807227,21405 47209
1435515,24221 8368 27966 36696 20580 47209 21616 13176
2221948,21137 8277 47209 39928
1375210,45066 11030 30489 27966 39877 329 42828 13166 24561 13176
282944,46149 32079 33147
255874,27652 16419 33894 14999 21144 6340 27344 26348 40709 28427 29993 41273 18747 25952 13176 48004 35752
981995,7862
2484100,2086 47209 35951 19613 8021 13176 24964 22935
1016880,None
124808,45066 48679 42585 4210 2732 47788 13517 8412 260 22825 34608 31640 24489 42445
3008394,48679 5161 43086 8277 37646 25890 27966 39877
911245,47626 47144 44632 26209 40545 34969 4793 18618 38656 24852 6046 33731 49131 35321 7676
3008398,41618 24852 35221 7969 48171 18095 11827 2120 34262 39408
649106,18439 30727 34878 49235 18523 43183 16882 37449 37489 14999 43772 11182 5077 33754 11361 9411 44292 11679 26040 46842 36685 14183 16234 1940 3990 18362
1304467,29996 12341
518036,28928 40706 46979 22151 21903 21137 21010 22035 24852 49683 38164 41238 34969 42110 21019 37276 16797 25890 47526 32553 24489 28204 13870 28849 34358 43961 33731 8518 44632 6489 26209 45537 40545 8424 47209 44910 26620 18814
1435542,35336 24852 30235 44594 15541 12218 36186 20463 5876 44156
1881262,43209
1697689,22123 5794 27845 35547 33037 24852 19816 24964 16262 21468 41950 4605
911259,21380 1172 5020 14366 22829 47792 18618 18502 47823 22864
2090908,5258 21903 46363 8859 16797 29223 6184 12341 40120 14159 3798 32478 6758 19691 8048 8953
1173405,11520 34197 49302 47209 26604 16241
2090910,27985 13176
1304479,32665 28849 35264 23634 37724 23919 30450
518049,15872 40332 47759 26384 14493 7840 29095 10151 8744 1217 31683 6091 48206 42834 49235 26456 46941 11233 40174 24816 48370
3312463,3957 13176
2089677,48679 38456 21137 47766 24852 38689
1173412,27690 2091 20015 21137 44229 13560 2298 4920 49520 13176 4472 23430 43504
151878,15424 36259 25513 47626 9387 28204 34862 33647 19057 24852 23322
255912,44683 47766 24852 3957 17794 36294
130728,46979 34197 47766 9881 26909 31915 1337 8024 41950 21616 3957 13176
195570,24363 46802
239261,30850 24964 21903 22935 21174 1463 16185 19006 36550 44359 28745 36695 24184
124849,38400 35721 47626 24852 16696 43712 13802 19309 1787
1959858,10753 40706 11777 49683 24852 22035 42265 30967 39619 44632 47209 20842 44910 19057 42356 33527 13176
415458,18689 4097 24964 13829 24838 43789 37646 21903 18829 27156 4376 23579 13598 28199 44329 19370 18479 47156 30391 18618 9786 29117 8518 29127 48595 7515 26209 37220 31717 35939 13031 47209 9839 21616 19057 13176
386999,None
2125466,None
649147,27325 34658
2484158,39947 21137 47900 12576 28204 27845 45646 26604 21616 13176
124863,38928 16797 1729 16974 35561 39275 46061 13176
649152,45061 10796 21137 10912 24852 38200 41290 12109 10070 38241 31654 41390
2353089,20082 24852
639793,40706 21903 40604 25890 13733 21037 7628 42701 13646 49235 26209 8424 40174
124867,14999 45840 44342 44359 13176 36735 22963 43961
3253921,None
2222025,9124 17224 34262 23322 48287
959988,49683 24852 2913 21903
3270606,19634 27845 33354 13389 3957
2819390,None
1566673,44570 4210 19691 24852
894627,28931 47626 33548 24852 10673 20955 16874 44156
1697751,11266 42500 43154 31651 21572 196 46149 22362
2222041,12099 17634
1697756,31808 15424 25952 48498
2090974,34358 44632 35951 8518 3957
2090975,21376 34448 24852 34197 6046 36651 45007 39121 21083 27999 47209 25198 31869 37119
348496,44299 21137 7963 37417 24799 8309 35321 45437
3341307,31683 49517
780260,27521 2210 21938 5450 45007 35417 48745 24184
780262,30489 27845 8174
2915294,8193 40214 36393 1458 13772 18394 7901 6139
2033661,27845 49683 24852 6104
2948093,7175 45081 19019 47209 1202 27845 19660 20323 13176 12667 6541 21927 29662
2353136,21903 25890 28204 34358 30391 5450 33754
2877425,47626 33788 6187 47672 18027 20090 35986 34969 33438 31927 4799 36070 8424 24852 38164 40229 29487 34658 48487 24964 46979 21903 13249 39877 26604 23029
1304562,33754
2090996,45066 49683 44661 43693 46313 42736 24852 4920 16185 13646 17794 13198 21903 13733 45007
3401718,12427
961020,39275 21292 38768 21137 32079 4724 12341
1156778,38672 19604 14999 3873 48805 32566 14536 21333 48871 34024 3177
746287,33572 13176
780288,47626 3599 11286 49175 30252 17461 18531 48230 47209 43122 42110 14462 21137 35997 26790 25272 27845 8424 40706 24852 27966 23375 35688 9598 24964 36256 22963 44479
518147,11520 38944 2979 22825 20660 41658 11865 11249 22141
1304581,32781 44560 42536 27690 26177 79 23644 16479 25197 43122 9339 39040 14467 11945 17600 41177 40156 12023 24320 24841 33043 30494 37158 27966 26431 36165 14678 13176 45948 17789 36735 27521 46990 21903 34197 9621 1463 4029 45007 17878 27104 23029
1828870,43352 39581 16797
2096129,46982 29640 41290 21711 33842 19736 12859
1697800,16953 37980
124938,15872 35914 26209 10851 44683 34969 9387 29993 41771 44359 41290 5077 31717
2484236,9881 38944 44712 19677
2644695,18434 27845 18606 13176
3270671,46562 35336 37710 21137 22610 17207 40120
649233,47626 24852 21267 6317 28985 16725 44632 25824 27104 35682 26209 21616
1042450,39190 10912 48423 19623 21709 40278 33636 24810 35568 9595
3008532,9839 47766 29370 11452 7412 37141
2205358,21903 47766 37067 13176
2615319,25985 40706 22021 42372 33548 29854 10528 35871 28199 11827 42697 9038 46817 17122 19173 42598 872 6121 31338 12779 26604 7533 21615 17778 33394 43772 33791
1566745,27521 17794 43789 21903 4367 22935 30745 23198 22825 39984 39928 27966 4799 32197 34126 19665 35163 41950 47209 39275 26604 9839 19057 5876 38644 13176
829103,35851 2067 45603 45635 29262 44632 10840 19057 2716 33462 4297 42710 8968 24852 12060 14127 7521 19821 3957 20876 47029 38844 42445
2615325,8277 39040 28289 36550 19660 23835 36695 9076 13176 21903 6046 11182 27086 8174 28156
2222111,47626 26209 16083 8424 24852 25890 22935 27086
518176,13287 35216 40338 18610 20919
3008550,1069 31981 43772 10049 38739 37229 11132 48527 40338 16797
911399,21386 41400
2746412,39993 16965 5248 34024 45296 36086 27429 14233 17848 7116 39921
256047,45066 24852
911409,19678
1435702,10385 45603 35756 48559 30776 20794 27966 27596 5212 34270 42972 32486 44268 3957 30841 47229
1304631,7598 30776 14947
911417,47388
1173562,47621 47626 6722 46676 26209 21137 47766 46802 24838 24852 22825 30007 1890 3957 24964 17316 42972
3295010,None
1959996,148 16797 432 27966 3957
2091069,1940 2855
1828926,41665 34044 24852 12614 21903 35221
3008575,28698 11807 31883 35469 21137 24838 45445 16797
2615360,9623 20247 37067
1435713,5550 20144 10831 24852 41844 5077 46906 27966
2222146,23879 14218 21903 49235
3249760,47631 34969 16953 5566 6846 22866 40696
1828932,47977 31102
2222149,47626 47209 24184 21137 20114 34969 19678 14084 47890 24852 46906 13176 3546 31717
741766,39746 6631
3270727,23909 28842 42736
715579,24852
518219,46979 8204 32784 5782 8859 22952 26412
2222157,41729 45066 17191 45 4920 15424 49520
362053,36865 10768 1940 35221 20632 42265 8728 12456 28465 31288 43961 27966 36549 12745 17997 13263 11737 41950 27104 611 33000 16617 13176 49273
518225,36397 35951 47766 9421 35535 43768 13176 12719
2692707,44292 24838 20734 17807 32655 47119 9124 8230 19370 3115 17581 45998 26683 27086 17368 10331 42972 22114 39276 43760
837069,10669 2106
1697877,31651 6184 22802 15164
1042520,None
929441,5451 21903 24852 47766
1042522,47626 37646 24852 12957 16797 25890 47144 23879 32864
3159711,25890 28745 24852 28920 27966
1828958,47626 21903 47790 14129 16589 22227 13176
2511205,11520 40589 21903 21137 22290 46616 42265 16797 1439 26800 46651 47042 25811 48600 36702 14947 46820 10351 45167 23282 42356 13176 29310
2161680,46149 30827 12341
3015682,16419 19068 3765 5876 11512 40198 24852 23323 4387 9018 25931 17758 23909 21868 40310 13176 22935 31683 31215
2877542,24838 45066 36117 47766 24654 8528 42450 8424
719889,25824 42265 25332 30489 28670
1327321,25718 21137 36036 5450 13176 33754
2484329,10752 1069 25146 33357 1631 7788 16539 27307 17600 29908 17621 24852 38739
3270763,45570 24964 16398 39055 32655 24852 39337 33454 18618 2876 27966 26315 8277 36695 23644 48988 30949 44910
2323298,13573 4889 45862 9387 17616 29648 11869 26348 31981 1398 23414 5884
2484335,38689 22890 24186
2615409,21903 6873 27890
649333,45066 2086 40545 21614 21137 6341 46802 14084 24852 30489 27966 24925 21903 432 41408 13249
911478,28801 26376 41363 37658 43821 43961 37067 22220 30169 33754 20580 36332 20339 25718 11513 33787
2539950,26949 47209 8174 19057 13176 36606
2353272,4605
475532,30233 11422 39097 47209 13176
1959469,31766 16920 9755 15902 13870 45619 17985 2120 37966 47209 9839 19057 14999 14491 41665 22210 44787 43772 41771 22845 44359 4947 34134 13176 18321 28571 21927 43943 13740 22963 18404 8174 5114
2353282,40706 31371 48270 14996 30489 38557 21938 3765 7863 28985 38988 38739 35287 10089 21616 30450 5876 25340
1042563,21903 25890 29487 46906
780421,9741 31893 27845 7911 11520 2361
1999770,38273 17794 47626 44683 37646 21903 14992 20114 49683 24852 41757 28849 34358 15290 46654 10305 18370 1090 8518 18503 12872 48595 14678 47209 31343
3139720,11408 27966 36695 47209 39275 7021 44910 13176
754144,31759 35886 12341 46149 24135 10326 18023 6760 11913 12427 43154 196 32478 3298 13032 19691 22802 21288 47402 37687 38200 16714 43352 39275 8048 13176 30591 23423 16797 27038
1536111,None
